5.0	18.0	0.0	8.0	1.0	17817.0	17020.0	1.0	3.0	13.0	1017.0	4.0	2.0	156854.0	30214.0	11269.0	236.0	2.0	0.0	2.0	0.0	0.0	18656.0	2311.0	19057.0	0.0	0.0	238.0	177807.0	33572.0	31741.0	5010.0	0.0	0.0	78.0	2.0	1.0	0.0	2296.0	1046.0	1415.0	0.0	0.0	2.0	15.0	
5.0	16.0	0.0	7.0	3.0	15541.0	14325.0	0.0	4.0	17.0	477.0	6.0	2.0	3847.0	1991.0	2670.0	43.0	113.0	41.0	72.0	0.0	0.0	175524.0	20958.0	19289.0	0.0	0.0	156.0	190781.0	24993.0	22873.0	6624.0	0.0	0.0	857.0	1.0	1.0	0.0	11410.0	2044.0	913.0	0.0	0.0	0.0	10.0	
5.0	16.0	0.0	12.0	0.0	12434.0	12060.0	0.0	3.0	8.0	540.0	2.0	1.0	3414.0	2262.0	17557.0	188.0	1.0	1.0	0.0	0.0	0.0	146452.0	23655.0	16459.0	0.0	0.0	189.0	150842.0	26893.0	36133.0	1462.0	0.0	0.0	270.0	1.0	0.0	0.0	976.0	976.0	2116.0	0.0	0.0	0.0	12.0	
0.0	11.0	0.0	3.0	0.0	7029.0	6800.0	0.0	0.0	1.0	0.0	0.0	1.0	9779.0	2187.0	3685.0	171.0	1.0	0.0	1.0	0.0	0.0	60935.0	9258.0	6188.0	0.0	0.0	172.0	70714.0	11446.0	9922.0	1013.0	0.0	0.0	59.0	3.0	1.0	0.0	0.0	0.0	48.0	0.0	2.0	4.0	8.0	
7.0	15.0	0.0	4.0	2.0	13024.0	10675.0	1.0	2.0	9.0	989.0	6.0	2.0	4030.0	915.0	5452.0	204.0	4.0	1.0	3.0	0.0	0.0	134534.0	13140.0	8345.0	0.0	0.0	208.0	140299.0	14056.0	14599.0	3051.0	0.0	0.0	93.0	4.0	3.0	0.0	1733.0	0.0	802.0	0.0	2.0	2.0	13.0	
6.0	18.0	0.0	5.0	2.0	17006.0	12800.0	1.0	3.0	17.0	0.0	11.0	2.0	114555.0	26944.0	5838.0	195.0	4.0	2.0	2.0	0.0	0.0	16555.0	2345.0	16071.0	0.0	0.0	199.0	169700.0	39112.0	24531.0	6824.0	0.0	0.0	567.0	1.0	1.0	0.0	38590.0	9823.0	2621.0	0.0	0.0	0.0	10.0	
8.0	16.0	0.0	10.0	2.0	13093.0	12550.0	0.0	2.0	11.0	712.0	4.0	2.0	2418.0	1712.0	13296.0	150.0	10.0	1.0	9.0	0.0	0.0	125444.0	24167.0	13147.0	0.0	0.0	160.0	129232.0	27248.0	27493.0	4516.0	0.0	0.0	172.0	1.0	0.0	0.0	1369.0	1369.0	1049.0	0.0	0.0	2.0	3.0	
4.0	13.0	0.0	3.0	0.0	9742.0	8325.0	0.0	1.0	5.0	0.0	3.0	1.0	21889.0	1759.0	1723.0	52.0	65.0	12.0	53.0	0.0	0.0	88117.0	7090.0	19867.0	0.0	0.0	117.0	119126.0	9141.0	22196.0	5516.0	0.0	0.0	575.0	1.0	1.0	0.0	9119.0	292.0	606.0	0.0	0.0	1.0	12.0	
7.0	14.0	0.0	7.0	0.0	8441.0	7785.0	0.0	1.0	6.0	0.0	3.0	1.0	55900.0	21138.0	9526.0	97.0	2.0	0.0	2.0	0.0	0.0	9577.0	1272.0	8633.0	0.0	0.0	101.0	66206.0	23138.0	18159.0	1318.0	0.0	0.0	47.0	1.0	0.0	0.0	728.0	728.0	0.0	0.0	0.0	2.0	3.0	
9.0	17.0	0.0	9.0	0.0	12932.0	20940.0	0.0	1.0	7.0	416.0	4.0	1.0	84340.0	21597.0	5704.0	151.0	8.0	2.0	6.0	0.0	0.0	31965.0	4147.0	20906.0	0.0	0.0	159.0	117108.0	26547.0	26676.0	30.0	0.0	0.0	531.0	1.0	2.0	0.0	802.0	802.0	66.0	0.0	0.0	8.0	14.0	
5.0	12.0	0.0	3.0	0.0	8918.0	6785.0	0.0	2.0	5.0	0.0	2.0	1.0	80207.0	14308.0	4831.0	143.0	9.0	3.0	6.0	0.0	0.0	11909.0	776.0	3508.0	0.0	0.0	152.0	92377.0	15215.0	8882.0	657.0	0.0	0.0	250.0	1.0	3.0	0.0	260.0	130.0	542.0	0.0	2.0	1.0	7.0	
3.0	11.0	0.0	5.0	0.0	8426.0	7533.0	0.0	1.0	3.0	0.0	2.0	1.0	2264.0	1725.0	3581.0	116.0	6.0	0.0	6.0	0.0	0.0	67219.0	5194.0	8566.0	0.0	0.0	122.0	71312.0	7637.0	12423.0	2412.0	0.0	0.0	276.0	1.0	1.0	0.0	1829.0	716.0	276.0	0.0	0.0	0.0	6.0	
7.0	14.0	0.0	6.0	1.0	12780.0	10425.0	0.0	2.0	7.0	0.0	3.0	3.0	105144.0	14516.0	5459.0	150.0	23.0	15.0	8.0	0.0	0.0	17514.0	2455.0	10474.0	0.0	0.0	173.0	125758.0	17834.0	16590.0	1113.0	0.0	0.0	1301.0	1.0	0.0	1.0	3100.0	862.0	656.0	0.0	0.0	4.0	11.0	
10.0	17.0	0.0	8.0	1.0	16504.0	14475.0	0.0	2.0	7.0	0.0	3.0	2.0	10668.0	3020.0	8260.0	304.0	6.0	4.0	2.0	0.0	0.0	219895.0	37948.0	16872.0	0.0	0.0	310.0	232314.0	41308.0	25472.0	2829.0	0.0	0.0	609.0	4.0	2.0	0.0	1750.0	340.0	340.0	0.0	0.0	8.0	12.0	
0.0	14.0	0.0	5.0	0.0	12331.0	10625.0	0.0	1.0	5.0	504.0	3.0	1.0	4398.0	785.0	5449.0	244.0	17.0	3.0	14.0	0.0	0.0	149059.0	17559.0	13255.0	0.0	0.0	261.0	154633.0	19072.0	18724.0	2543.0	0.0	0.0	75.0	2.0	1.0	0.0	1176.0	728.0	20.0	0.0	1.0	3.0	8.0	
6.0	13.0	0.0	1.0	1.0	10624.0	9300.0	0.0	1.0	9.0	0.0	9.0	2.0	11445.0	3688.0	4875.0	154.0	8.0	8.0	0.0	0.0	0.0	87612.0	14352.0	8878.0	0.0	0.0	162.0	99143.0	18125.0	13887.0	1077.0	0.0	0.0	152.0	1.0	2.0	0.0	84.0	84.0	134.0	0.0	2.0	4.0	10.0	
13.0	14.0	0.0	5.0	0.0	10856.0	11000.0	0.0	1.0	2.0	0.0	2.0	1.0	95797.0	12899.0	8009.0	146.0	15.0	8.0	7.0	0.0	0.0	18186.0	1410.0	7263.0	0.0	0.0	161.0	114560.0	14885.0	15502.0	3156.0	0.0	0.0	1154.0	1.0	1.0	0.0	576.0	576.0	230.0	0.0	0.0	3.0	11.0	
17.0	12.0	0.0	2.0	0.0	8543.0	7025.0	0.0	0.0	2.0	0.0	0.0	1.0	5674.0	3346.0	2200.0	28.0	0.0	0.0	0.0	0.0	0.0	6258.0	1026.0	12356.0	0.0	0.0	28.0	15735.0	4373.0	14557.0	2212.0	0.0	0.0	296.0	4.0	1.0	0.0	3802.0	0.0	0.0	0.0	1.0	6.0	16.0	
9.0	16.0	0.0	3.0	2.0	15598.0	13700.0	0.0	2.0	5.0	1674.0	2.0	2.0	2808.0	466.0	6728.0	235.0	56.0	17.0	39.0	0.0	0.0	227719.0	16453.0	7389.0	0.0	0.0	291.0	236694.0	17951.0	15207.0	2904.0	0.0	0.0	407.0	2.0	3.0	0.0	6166.0	1032.0	1090.0	0.0	0.0	5.0	12.0	
0.0	15.0	0.0	3.0	1.0	12807.0	11350.0	1.0	3.0	12.0	612.0	5.0	2.0	74566.0	15344.0	6931.0	189.0	6.0	2.0	4.0	0.0	0.0	35733.0	3252.0	8565.0	0.0	0.0	195.0	112842.0	19132.0	15496.0	151.0	0.0	0.0	615.0	1.0	3.0	0.0	2542.0	536.0	0.0	0.0	0.0	0.0	7.0	
11.0	17.0	0.0	6.0	2.0	16480.0	14780.0	0.0	3.0	9.0	1747.0	3.0	2.0	3432.0	965.0	8334.0	261.0	27.0	3.0	24.0	0.0	0.0	234422.0	24208.0	9734.0	0.0	0.0	288.0	243730.0	27501.0	19153.0	3073.0	0.0	0.0	339.0	4.0	2.0	0.0	5876.0	2328.0	1084.0	0.0	2.0	7.0	14.0	
13.0	16.0	0.0	11.0	0.0	13954.0	13650.0	0.0	1.0	5.0	0.0	2.0	1.0	64571.0	16884.0	7559.0	82.0	1.0	1.0	0.0	0.0	0.0	12302.0	3696.0	13428.0	0.0	0.0	84.0	80713.0	20580.0	21479.0	523.0	0.0	0.0	218.0	1.0	1.0	0.0	3840.0	0.0	491.0	0.0	2.0	4.0	6.0	
11.0	16.0	0.0	4.0	4.0	19453.0	17200.0	3.0	5.0	19.0	1290.0	5.0	2.0	17903.0	5800.0	5070.0	247.0	13.0	10.0	3.0	0.0	0.0	249346.0	48305.0	16231.0	0.0	0.0	260.0	269813.0	54262.0	22072.0	6325.0	0.0	0.0	376.0	3.0	5.0	0.0	2564.0	156.0	770.0	0.0	0.0	4.0	6.0	
5.0	17.0	0.0	5.0	1.0	14470.0	14050.0	0.0	3.0	11.0	851.0	4.0	2.0	117321.0	24556.0	10241.0	191.0	7.0	2.0	5.0	0.0	0.0	14647.0	1594.0	10030.0	0.0	0.0	198.0	132268.0	26151.0	21542.0	2400.0	0.0	0.0	71.0	1.0	3.0	0.0	300.0	0.0	1270.0	0.0	0.0	0.0	14.0	
14.0	17.0	0.0	5.0	2.0	14782.0	11500.0	0.0	4.0	12.0	0.0	5.0	2.0	96485.0	35742.0	9259.0	68.0	7.0	7.0	0.0	0.0	0.0	3645.0	616.0	5637.0	0.0	0.0	82.0	100619.0	36544.0	15223.0	679.0	0.0	0.0	518.0	1.0	0.0	0.0	488.0	186.0	326.0	0.0	0.0	0.0	16.0	
6.0	13.0	0.0	1.0	0.0	8697.0	8525.0	0.0	1.0	6.0	435.0	6.0	1.0	1201.0	815.0	5976.0	135.0	5.0	0.0	5.0	0.0	0.0	85715.0	8415.0	5322.0	0.0	0.0	140.0	87356.0	9670.0	11668.0	1231.0	0.0	0.0	184.0	1.0	0.0	0.0	440.0	440.0	370.0	0.0	0.0	1.0	12.0	
9.0	18.0	0.0	4.0	2.0	16748.0	15535.0	1.0	3.0	18.0	0.0	7.0	2.0	195227.0	35646.0	8748.0	224.0	11.0	4.0	7.0	0.0	0.0	27261.0	715.0	9085.0	0.0	0.0	235.0	222968.0	36412.0	18633.0	959.0	0.0	0.0	211.0	1.0	2.0	0.0	479.0	50.0	799.0	0.0	0.0	0.0	7.0	
7.0	18.0	0.0	6.0	5.0	19232.0	18150.0	0.0	4.0	16.0	0.0	7.0	3.0	260759.0	45161.0	6168.0	282.0	34.0	10.0	24.0	0.0	0.0	17135.0	2148.0	12410.0	0.0	0.0	316.0	278802.0	47498.0	19533.0	2154.0	0.0	0.0	1629.0	1.0	2.0	1.0	908.0	188.0	955.0	0.0	2.0	8.0	19.0	
9.0	18.0	0.0	20.0	0.0	16000.0	16710.0	0.0	1.0	7.0	716.0	2.0	1.0	0.0	0.0	17555.0	222.0	0.0	0.0	0.0	0.0	0.0	174205.0	27052.0	29307.0	0.0	0.0	222.0	176552.0	29174.0	49406.0	3280.0	0.0	0.0	259.0	1.0	0.0	0.0	2347.0	2122.0	2543.0	0.0	0.0	4.0	13.0	
11.0	16.0	0.0	5.0	2.0	15505.0	15075.0	3.0	2.0	8.0	1549.0	4.0	2.0	25103.0	6161.0	7004.0	242.0	32.0	6.0	26.0	0.0	0.0	197814.0	21273.0	10770.0	0.0	0.0	274.0	224386.0	27686.0	17996.0	2881.0	0.0	0.0	349.0	4.0	4.0	0.0	1468.0	252.0	221.0	0.0	3.0	3.0	13.0	
13.0	16.0	0.0	6.0	1.0	14699.0	12250.0	0.0	2.0	8.0	792.0	2.0	2.0	3747.0	1016.0	7502.0	265.0	11.0	9.0	2.0	0.0	0.0	185123.0	24854.0	10245.0	0.0	0.0	276.0	193089.0	25880.0	18636.0	3057.0	0.0	0.0	143.0	4.0	2.0	0.0	4218.0	10.0	888.0	0.0	0.0	3.0	7.0	
5.0	15.0	0.0	8.0	1.0	11681.0	12035.0	0.0	3.0	8.0	526.0	3.0	2.0	86037.0	29064.0	17551.0	163.0	4.0	1.0	3.0	0.0	0.0	28035.0	4480.0	13811.0	0.0	0.0	167.0	115096.0	34389.0	32347.0	1149.0	0.0	0.0	542.0	1.0	0.0	0.0	1023.0	843.0	983.0	0.0	0.0	3.0	6.0	
10.0	23.0	0.0	15.0	1.0	20052.0	18700.0	0.0	1.0	14.0	90.0	10.0	2.0	141939.0	31251.0	28449.0	136.0	8.0	0.0	8.0	0.0	0.0	16557.0	4312.0	25251.0	0.0	0.0	152.0	158497.0	35564.0	56947.0	3167.0	0.0	0.0	1045.0	1.0	0.0	0.0	0.0	0.0	3246.0	0.0	0.0	0.0	32.0	
7.0	12.0	0.0	7.0	0.0	9319.0	8700.0	0.0	0.0	4.0	907.0	0.0	1.0	992.0	512.0	2315.0	140.0	5.0	5.0	0.0	0.0	0.0	109410.0	15050.0	19331.0	0.0	0.0	145.0	113016.0	15563.0	22031.0	2405.0	0.0	0.0	256.0	5.0	1.0	0.0	2614.0	0.0	384.0	0.0	0.0	7.0	7.0	
2.0	11.0	0.0	8.0	0.0	8207.0	7650.0	0.0	0.0	1.0	648.0	0.0	1.0	0.0	0.0	8625.0	174.0	0.0	0.0	0.0	0.0	0.0	76776.0	6351.0	5639.0	0.0	0.0	174.0	76776.0	6351.0	14522.0	1158.0	0.0	0.0	56.0	2.0	1.0	0.0	0.0	0.0	258.0	0.0	0.0	1.0	7.0	
7.0	15.0	0.0	10.0	0.0	11989.0	11300.0	0.0	2.0	5.0	1121.0	2.0	1.0	2782.0	752.0	3662.0	228.0	0.0	0.0	0.0	0.0	0.0	175664.0	21543.0	24387.0	0.0	0.0	228.0	178795.0	22644.0	28423.0	1000.0	0.0	0.0	53.0	1.0	0.0	0.0	348.0	348.0	372.0	0.0	0.0	1.0	10.0	
6.0	15.0	0.0	3.0	3.0	15698.0	14850.0	0.0	3.0	17.0	1591.0	9.0	2.0	5945.0	1827.0	4669.0	192.0	9.0	3.0	6.0	0.0	0.0	145677.0	23660.0	6992.0	0.0	0.0	201.0	154149.0	25647.0	13431.0	3449.0	0.0	0.0	108.0	3.0	4.0	0.0	2526.0	160.0	1769.0	0.0	2.0	1.0	10.0	
6.0	11.0	0.0	1.0	0.0	8373.0	8300.0	1.0	0.0	1.0	0.0	0.0	1.0	687.0	467.0	2899.0	174.0	9.0	9.0	0.0	0.0	0.0	78962.0	8705.0	6908.0	0.0	0.0	183.0	81113.0	9485.0	10078.0	2841.0	0.0	0.0	120.0	3.0	2.0	0.0	1464.0	312.0	270.0	0.0	0.0	4.0	10.0	
